Scope
Manufacturer	Model
Nomad Factory	vst.peq4.Program EQP-4 x64
Note: Will match scope definitions for vst.peq4.Program EQP-4 x64 or vst.peq4

Remotable	Min	Max	Input type	Output type
Proxy Pitch Bend	-8192	8191	Value	ValueOutput
Proxy Mod Wheel	0	127	Value	ValueOutput
Proxy Enabled	0	2	Value	ValueOutput
Proxy Note On Indicator	0	1	-	ValueOutput
Proxy CV Input Indicator	0	1	-	ValueOutput
Proxy Parameter Automation Indicator	0	1	-	ValueOutput
Proxy Input Audio Meter	0	20	-	ValueOutput
Proxy Output Audio Meter	0	20	-	ValueOutput
Proxy Power Button	0	1	-	ValueOutput
Internal use	0	4194304	Value	ValueOutput
Internal use	0	4194304	Value	ValueOutput
Low Boost	0	4194304	Value	ValueOutput
Low Atten	0	4194304	Value	ValueOutput
Low Freq	0	4194304	Value	ValueOutput
Low Eq Type	0	4194304	Value	ValueOutput
Low Insert	0	4194304	Value	ValueOutput
High Boost	0	4194304	Value	ValueOutput
High Atten	0	4194304	Value	ValueOutput
High Freq	0	4194304	Value	ValueOutput
High Eq Type	0	4194304	Value	ValueOutput
High Insert	0	4194304	Value	ValueOutput
LoMid Gain	0	4194304	Value	ValueOutput
LoMid Bandwidth	0	4194304	Value	ValueOutput
LoMid X10	0	4194304	Value	ValueOutput
LoMid Freq	0	4194304	Value	ValueOutput
LoMid Insert	0	4194304	Value	ValueOutput
HiMid Gain	0	4194304	Value	ValueOutput
HiMid Bandwidth	0	4194304	Value	ValueOutput
HiMid X10	0	4194304	Value	ValueOutput
HiMid Freq	0	4194304	Value	ValueOutput
HiMid Insert	0	4194304	Value	ValueOutput
HPF	0	4194304	Value	ValueOutput
LPF	0	4194304	Value	ValueOutput
Phase	0	4194304	Value	ValueOutput
Input Level	0	4194304	Value	ValueOutput
Output Level	0	4194304	Value	ValueOutput
Power Switch	0	4194304	Value	ValueOutput
Meter Mode	0	4194304	Value	ValueOutput
Programs	0	4194304	Value	ValueOutput
Device Name	0	0	-	TextOutput
Patch Name	0	0	-	TextOutput
Select Patch Delta	0	0	Delta	TextOutput
Select Previous Patch	0	0	Trig	TextOutput
Select Next Patch	0	0	Trig	TextOutput
Select Program Delta	0	0	Delta	TextOutput
Select Previous Program	0	0	Trig	TextOutput
Select Next Program	0	0	Trig	TextOutput
